star.name,num.exoplanets,exoplanet.name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,mass.10.24.kg,radius_multiplier,radius_wrt,radius.km,orbital_radius,orbital_period,eccentricity,detection_method,J2000.hr,J2K.m,J2K.s,Equatorial.Angle.sign,EA.degree,EA.m,EA.s,Error,sign,declination.radians,right.ascension.radians,x.pos,y.pos,z.pos
CoRoT-17,1,CoRoT-17 b,3837,16.29,Gas Giant,2011,2.43,Jupiter,4612.4559,1.02,Jupiter,71309.22,0.0461,0.010403832,0,Transit,18,34,47.82,-,6,36,44.1,0.001,-1,-0.265006430299689,4.86421953533881,560.078989168574,-3660.45304312562,-1004.96967365404
CoRoT-18,1,CoRoT-18 b,2495,14.868,Gas Giant,2011,3.47,Jupiter,6586.5111,1.31,Jupiter,91583.41,0.0295,0.005201916,0.08,Transit,6,32,41.37,-,0,1,53.7,0.001,-1,-0.00826849733132314,1.71343117825257,-354.656365830517,2469.57856304796,-20.6296657714459
CoRoT-19,1,CoRoT-19 b,2579,14.135,Gas Giant,2011,1.11,Jupiter,2106.9243,1.29,Jupiter,90185.19,0.0518,0.010677618,0.05,Transit,6,28,8.05,-,0,10,14.5,0.001,-1,-0.0446877010562715,1.69355478695444,-315.484236068625,2557.03677528607,-115.211226131889
CoRoT-2,1,CoRoT-2 b,696,12.516,Gas Giant,2008,3.47,Jupiter,6586.5111,1.466,Jupiter,102489.526,0.02798,0.0046543465,0.01,Transit,19,27,6.49,+,1,23,1.3,0.001,1,0.117904263177434,5.09247005881202,256.420365709257,-641.84240639382,81.8713710897883
CoRoT-20,2,CoRoT-20 b,2753,14.63,Gas Giant,2011,4.3,Jupiter,8161.959,0.84,Jupiter,58725.24,0.09,0.025188226,0.59,Transit,6,30,52.9,+,0,13,36.8,0.001,1,0.0593993722095403,1.70554301725408,-369.183846370485,2723.23388927466,163.430327311394
CoRoT-20,2,CoRoT-20 c,2753,14.63,Gas Giant,2018,17,Jupiter,32268.21,1.09,Jupiter,76202.99,2.9,4.6,0.6,Radial Velocity,6,30,52.9,+,0,13,36.8,0.001,1,0.0593993722095403,1.70554301725408,-369.183846370485,2723.23388927466,163.430327311394
CoRoT-21,1,CoRoT-21 b,4563,16.058,Gas Giant,2012,2.26,Jupiter,4289.7738,1.3,Jupiter,90884.3,0.0417,0.0073921974,0,Transit,6,44,12.63,-,0,17,56.9,0.001,-1,-0.0783143779780289,1.76370102403313,-872.093910143654,4464.6370632416,-356.983340535365
CoRoT-22,1,CoRoT-22 b,2046,13.82,Neptune-like,2014,12.2,Earth,72.86084,0.435,Jupiter,30411.285,0.092,0.026830938,0.08,Transit,18,42,40.11,+,6,13,8.9,0.001,1,0.162090182073757,4.89856543335649,373.756077500987,-1984.28814718362,330.186225451161
CoRoT-23,1,CoRoT-23 b,3461,15.675,Gas Giant,2011,2.8,Jupiter,5314.764,1.05,Jupiter,73406.55,0.048,0.009856262,0.16,Transit,18,39,7.84,+,4,21,28,0.001,1,0.163479173270136,4.88312872334312,580.222653698772,-3365.20031596226,563.284568919027
CoRoT-24,2,CoRoT-24 b,1930,15.383,Neptune-like,2014,5.7,Earth,34.04154,0.33,Jupiter,23070.63,0.056,0.013963039,0,Transit,6,47,41.41,-,3,43,9.4,0.001,-1,-0.240666359439585,1.77888393408444,-387.225762570247,1833.94172306985,-460.015179298991
CoRoT-24,2,CoRoT-24 c,1930,15.383,Neptune-like,2014,28,Earth,167.2216,0.44,Jupiter,30760.84,0.098,0.03230664,0,Transit,6,47,41.41,-,3,43,9.4,0.001,-1,-0.240666359439585,1.77888393408444,-387.225762570247,1833.94172306985,-460.015179298991
CoRoT-25,1,CoRoT-25 b,3600,14.79,Gas Giant,2013,0.27,Jupiter,512.4951,1.08,Jupiter,75503.88,0.0578,0.013415469,0,Transit,18,42,31.12,+,6,30,49.7,0.001,1,0.239233735011906,4.89791166210751,645.144522617114,-3437.45468727053,853.049715959743
CoRoT-26,1,CoRoT-26 b,3409,15.861,Gas Giant,2013,0.52,Jupiter,987.0276,1.26,Jupiter,88087.86,0.0526,0.011498973,0,Transit,18,39,0.11,+,6,58,11.3,0.001,1,0.358614255848318,4.88256658187988,540.611365800576,-3146.02204209407,1196.48053131905
CoRoT-27,1,CoRoT-27 b,3296,15.774,Gas Giant,2014,10.39,Jupiter,19721.5707,1.007,Jupiter,70400.377,0.0476,0.009856262,0.065,Transit,18,33,58.99,+,5,32,18.3,0.001,1,0.228223616313909,4.86066851753152,474.313943068378,-3175.3040738155,745.711956603618
CoRoT-28,1,CoRoT-28 b,2499,13.783,Gas Giant,2015,0.484,Jupiter,918.69492,0.955,Jupiter,66765.005,0.0603,0.014236824,0.05,Transit,18,34,45.2,+,5,34,25.3,0.001,1,0.237459316939045,4.86402900356213,366.904732485531,-2401.00282591273,587.849765874598
CoRoT-29,1,CoRoT-29 b,2631,15.408,Gas Giant,2015,0.85,Jupiter,1613.4105,0.9,Jupiter,62919.9,0.0386,0.007939767,0.08,Transit,18,35,36.5,+,6,28,46.6,0.001,1,0.230281650390218,4.86775964483827,396.389982947336,-2530.69146308554,600.530349012412
CoRoT-3,1,CoRoT-3 b,2508,13.448,Gas Giant,2008,21.66,Jupiter,41113.4958,1.01,Jupiter,70610.11,0.05783,0.011772759,0,Transit,19,28,13.26,+,0,7,18.6,0.001,1,0.0318958920801964,5.09732571023517,941.27624151488,-2323.28776162806,79.981334253179
CoRoT-30,1,CoRoT-30 b,3367,15.571,Gas Giant,2020,2.9,Jupiter,5504.577,1.009,Jupiter,70540.199,0.0844,0.024914443,0.01,Transit,18,30,24.28,+,6,50,9.3,0.001,1,0.323562226704099,4.84505436571087,422.264186310868,-3164.2313912882,1070.5240115689
CoRoT-31,1,CoRoT-31 b,6543,15.479,Gas Giant,2020,0.84,Jupiter,1594.4292,1.46,Jupiter,102070.06,0.0586,0.012594113,0.02,Transit,6,19,16.97,-,4,25,20.1,0.001,-1,-0.180357961577964,1.65493355948989,-540.941636579829,6414.09945634165,-1173.69472605619
CoRoT-35,1,CoRoT-35 b,3664,15.635,Gas Giant,2022,1.1,Jupiter,2087.943,1.68,Jupiter,117450.48,0.0429,0.008761123,0,Transit,19,17,15.44,-,2,46,28.8,0.001,-1,-0.237713844121628,5.04948768987905,1177.79062697123,-3360.54681570164,-862.803765926129
CoRoT-36,1,CoRoT-36 b,3020,13.126,Gas Giant,2022,0.68,Jupiter,1290.7284,1.41,Jupiter,98574.51,0.066,0.015331964,0,Transit,18,31,0.24,+,7,11,0.1,0.001,1,0.170176874274664,4.84766945070677,401.418488672073,-2949.18205343377,511.457146451591
CoRoT-4,1,CoRoT-4 b,2370,13.652,Gas Giant,2008,0.72,Jupiter,1366.6536,1.19,Jupiter,83194.09,0.09,0.025188226,0,Transit,6,48,46.71,-,0,40,21.9,0.001,-1,-0.176125538141878,1.78363268409091,-492.877799000891,2280.68592230282,-415.26280722185
CoRoT-5,1,CoRoT-5 b,2879,14.043,Gas Giant,2009,0.467,Jupiter,886.42671,1.388,Jupiter,97036.468,0.04947,0.0109514035,0.09,Transit,6,45,6.54,+,0,48,54.9,0.001,1,0.213431950903257,1.76762146986543,-550.233121864696,2759.34936831522,609.816017485115
CoRoT-6,1,CoRoT-6 b,2105,13.961,Gas Giant,2009,2.96,Jupiter,5618.4648,1.166,Jupiter,81516.226,0.0855,0.02436687,0.1,Transit,18,44,17.4,+,6,39,47.5,0.001,1,0.278343654667012,4.90564056181176,388.707770900701,-1986.30594072319,578.377021231964
CoRoT-7,3,CoRoT-7 b,522,11.728,Super Earth,2009,4.07661,Earth,24.346330242,1.681,Earth,10709.651,0.017016,0.0024640656,0,Transit,6,43,49.46,-,1,3,46.8,0.001,-1,-0.0339466539512897,1.76201605408444,-99.1523516674696,512.190323924459,-17.7167501807823
CoRoT-7,3,CoRoT-7 c,522,11.728,Neptune-like,2009,8.4,Earth,50.16648,0.253,Jupiter,17687.483,0.046,0.010130048,0,Radial Velocity,6,43,49.46,-,1,3,46.8,0.001,-1,-0.0339466539512897,1.76201605408444,-99.1523516674696,512.190323924459,-17.7167501807823
CoRoT-7,3,CoRoT-7 d,522,11.728,Neptune-like,2022,17.142,Earth,102.3754524,0.384,Jupiter,26845.824,,0.024640657,0,Radial Velocity,6,43,49.46,-,1,3,46.8,0.001,-1,-0.0339466539512897,1.76201605408444,-99.1523516674696,512.190323924459,-17.7167501807823
CoRoT-8,1,CoRoT-8 b,1050,14.792,Gas Giant,2010,0.22,Jupiter,417.5886,0.57,Jupiter,39849.27,0.063,0.016974675,0,Transit,19,26,21.24,+,1,25,35.1,0.001,1,0.129088914800631,5.08917938595149,383.120359364644,-968.219299133176,135.167226154744
CoRoT-9,1,CoRoT-9 b,1347,13.637,Gas Giant,2009,0.84,Jupiter,1594.4292,1.066,Jupiter,74525.126,0.4021,0.2609172,0.13,Transit,18,43,8.81,+,6,12,14.9,0.001,1,0.158163191256769,4.90065255625367,248.949083313223,-1306.68360615397,212.158684304856
CoRoTID 223977153,1,CoRoTID 223977153 b,1881,13.626,Gas Giant,2017,0.15,Jupiter,284.7195,0.57,Jupiter,39849.27,0.071,0.0183436,0,Transit,,,,,,,,,,,,,,
CT Chamaleontis,1,CT Chamaleontis b,622,12.335,Gas Giant,2007,17,Jupiter,32268.21,2.2,Jupiter,153804.2,440,0.99931556,0,Direct Imaging,11,4,9.09,-,76,27,19.3,0.001,-1,-1.44566349163212,2.89790760176478,-75.3361277046777,18.7305186995225,-617.136642512589
Cygnus OB2,0,Cygnus OB2,5120,,"",,,"",,,"",,,,,"",20,33,12,+,41,19,0,,1,0.798488132787406,5.38085008389852,2214.2765854544,-2803.76045807188,3667.46595033423
DE Canum Venaticorum,1,DE Canum Venaticorum b,100,12.956,Gas Giant,2018,12.0293,Jupiter,22833.175209,1.1,Jupiter,76902.1,5.75,11.2,0,Eclipse Timing Variations,13,26,53.27,+,45,32,46.6,0.001,1,0.92841335118795,3.52071234648748,-55.6563143162335,-22.1730491297448,80.0670379683335
DENIS-P J082303.1-491201,1,DENIS-P J082303.1-491201 b,68,,Gas Giant,2013,28.5,Jupiter,54096.705,1.06,Jupiter,74105.66,0.36,0.67460644,0.35,Astrometry,8,23,3.14,-,49,12,1.2,0.001,-1,-0.907658477499651,2.19497988162667,-24.4646255653542,33.9671480697259,-53.5883844499564
DH Tauri,1,DH Tauri b,440,13.98,Gas Giant,2004,11,Jupiter,20879.43,2.7,Jupiter,188759.7,330,10441.5,0,Direct Imaging,4,29,41.55,+,26,32,58.1,0.001,1,0.597637096908942,1.1767555232337,139.645616639179,335.859059561446,247.583912772952
DMPP-1,4,DMPP-1 c,204,7.98,Neptune-like,2019,9.6,Earth,57.33312,0.273,Jupiter,19085.703,0.0733,0.018069815,0.057,Radial Velocity,5,47,6.26,-,10,37,48.8,0.001,-1,-0.33952471715463,1.51452836615164,10.8176717824058,192.049839697251,-67.939951791773
DMPP-1,4,DMPP-1 d,204,7.98,Super Earth,2019,3.35,Earth,20.00687,1.65,Earth,10512.15,0.0422,0.007939767,0.07,Radial Velocity,5,47,6.26,-,10,37,48.8,0.001,-1,-0.33952471715463,1.51452836615164,10.8176717824058,192.049839697251,-67.939951791773
DMPP-1,4,DMPP-1 e,204,7.98,Super Earth,2019,4.13,Earth,24.665186,1.86,Earth,11850.06,0.0651,0.015058179,0.07,Radial Velocity,5,47,6.26,-,10,37,48.8,0.001,-1,-0.33952471715463,1.51452836615164,10.8176717824058,192.049839697251,-67.939951791773
DMPP-1,4,DMPP-1 b,204,7.98,Neptune-like,2019,24.27,Earth,144.945294,0.472,Jupiter,32997.992,0.1462,0.050924025,0.083,Radial Velocity,5,47,6.26,-,10,37,48.8,0.001,-1,-0.33952471715463,1.51452836615164,10.8176717824058,192.049839697251,-67.939951791773
DMPP-2,1,DMPP-2 b,450,8.57,Gas Giant,2019,0.437,Jupiter,829.48281,1.28,Jupiter,89486.08,0.0664,0.014236824,0.08,Radial Velocity,1,49,37.88,-,34,27,32.8,0.001,-1,-0.713606953498748,0.478356932504519,302.015709269227,156.602463047487,-294.554205405502
DMPP-3 A,1,DMPP-3 A b,148,9.066,Super Earth,2019,2.58,Earth,15.408276,1.41,Earth,8983.11,0.0662,0.0183436,0.14,Radial Velocity,6,6,29.84,-,72,30,45.5,0.001,-1,-1.39084560870906,1.59914629161146,-0.750867324308713,26.4785567071473,-145.610172147991
DP Leonis,1,DP Leonis b,997,18.6837,Gas Giant,2009,6.28,Jupiter,11920.2564,1.14,Jupiter,79698.54,8.19,28,0.39,Eclipse Timing Variations,11,17,15.92,+,17,57,41.6,0.001,1,0.548440628618352,2.95512749407089,-836.030869714988,157.722849398756,519.79312005945
DS Tucanae A,1,DS Tucanae A b,144,8.17,Neptune-like,2019,1.3,Jupiter,2467.569,0.509,Jupiter,35584.699,,0.022176592,0,Transit,,,,,,,,,,,,,,
EPIC 201170410,1,EPIC 201170410.02,437,17.6984,Super Earth,2020,1.15,Earth,6.86803,1.047,Earth,6670.437,0.0349,0.018617386,0,Transit,11,20,33.79,-,4,48,24.9,0.001,-1,-0.281063459418037,2.96951700653306,-413.65195744221,71.8903917098565,-121.213983038392
EPIC 201238110,1,EPIC 201238110 b,520,16.014,Super Earth,2019,4.16,Earth,24.844352,1.87,Earth,11913.77,,0.077207394,0,Transit,11,58,49.43,-,3,23,21.8,0.001,-1,-0.154301650286732,3.13646065836841,-513.815166247588,2.63692012774977,-79.918843749166
EPIC 201427007,1,EPIC 201427007 b,2304,14.321,Super Earth,2021,2.86,Earth,17.080492,1.5,Earth,9556.5,,0.0019164955,0,Transit,12,18,24.52,-,0,33,4.7,0.001,-1,-0.144331456934714,3.22191561464866,-2272.69244846318,-182.942992226759,-331.386324843899
EPIC 201497682,1,EPIC 201497682 b,825,13.948,Terrestrial,2019,0.26,Earth,1.552772,0.692,Earth,4408.732,,0.0057494864,0,Transit,11,15,44.79,+,0,29,17.2,0.001,1,0.127787190066852,2.94850033345697,-803.06604023713,157.022259317506,105.137743444881
EPIC 201595106,1,EPIC 201595106 b,757,11.746,Super Earth,2021,2.24,Earth,13.377728,1.3,Earth,8282.3,,0.0024640656,0,Transit,12,14,52.88,+,1,58,5.7,0.001,1,0.27094054975647,3.20652471952816,-727.847268935664,-47.327158728382,202.601809344324
EPIC 201615463,1,EPIC 201615463 c,1556,12.081,Super Earth,2019,1.98,Earth,11.824956,1.22,Earth,7772.62,,0.010403832,0,Transit,12,20,45.19,+,2,16,56.7,0.001,1,0.108843095477496,3.23214542572691,-1540.45490512581,-139.874987020337,169.025658643552
EPIC 201754305,1,EPIC 201754305 d,1093,14.668,Super Earth,2019,1.08,Earth,6.449976,1.03,Earth,6562.13,,0.0073921974,0,Transit,11,40,23.34,+,4,33,26.4,0.001,1,0.215722695546499,3.05602352368764,-1063.76001276119,91.2478353663608,233.960397912258
EPIC 201757695,1,EPIC 201757695.02,1884,14.974,Terrestrial,2020,0.688,Earth,4.1088736,0.908,Earth,5784.868,0.0296,0.0054757018,0,Transit,11,35,45.24,+,4,36,59.2,0.001,1,0.231197948247516,3.03579952098016,-1823.6186927373,193.649326974782,431.706846901117
EPIC 201833600,1,EPIC 201833600 c,840,14.705,Terrestrial,2019,0.972,Earth,5.8049784,1,Earth,6371,,0.0109514035,0,Transit,11,17,56.06,+,5,59,18.2,0.001,1,0.346026068618309,2.95804655724485,-776.938016237097,144.227221061064,284.896169912071
EPIC 201841433,1,EPIC 201841433 b,1424,14.983,Super Earth,2019,1.12,Earth,6.688864,1.04,Earth,6625.84,0.035,0.011498973,0,Transit,11,40,49.62,+,6,8,5.4,0.001,1,0.140019039241245,3.05793465921857,-1405.13239362633,117.825559890714,198.736241834177
EPIC 205950854,1,EPIC 205950854 c,796,12.365,Super Earth,2019,2.27,Earth,13.556894,1.31,Earth,8346.01,,0.022176592,0,Transit,22,12,26.37,-,16,20,30.3,0.001,-1,-0.368722621099452,5.81386408965675,662.217241993913,-335.818484228238,-286.897664780708
EPIC 206024342,3,EPIC 206024342 b,1207,13.096,Super Earth,2019,3.53,Earth,21.081866,1.7,Earth,10830.7,,0.0123203285,0,Transit,22,5,6.53,-,14,7,18,0.001,-1,-0.276198354128103,5.78187802223186,1018.36723700151,-558.066410269519,-329.14898196836
EPIC 206024342,3,EPIC 206024342 c,1207,13.096,Super Earth,2021,2.54,Earth,15.169388,1.4,Earth,8919.4,,0.0024640656,0,Transit,22,5,6.53,-,14,7,18,0.001,-1,-0.276198354128103,5.78187802223186,1018.36723700151,-558.066410269519,-329.14898196836
EPIC 206024342,3,EPIC 206024342 d,1207,13.096,Neptune-like,2021,7.27,Earth,43.417894,0.232,Jupiter,16219.352,,0.039972622,0,Transit,22,5,6.53,-,14,7,18,0.001,-1,-0.276198354128103,5.78187802223186,1018.36723700151,-558.066410269519,-329.14898196836
EPIC 206032309,1,EPIC 206032309 b,526,17.89,Super Earth,2019,1.01,Earth,6.031922,1.01,Earth,6434.71,,0.007939767,0,Transit,22,44,57.77,-,13,54,3.2,0.001,-1,-0.46274496234543,5.95577390225432,445.677331358346,-151.367676473838,-234.80958845885
EPIC 206042996,2,EPIC 206042996 b,1474,16.59,Super Earth,2019,3.53,Earth,21.081866,1.7,Earth,10830.7,,0.01451061,0,Transit,22,30,3.26,-,13,36,36.4,0.001,-1,-0.386619518137611,5.89072329937093,1261.40653850803,-522.141375478441,-555.785865799652
EPIC 206042996,2,EPIC 206042996 c,1474,16.59,Super Earth,2021,1.87,Earth,11.168014,1.2,Earth,7645.2,,0.0010951404,0,Transit,22,30,3.26,-,13,36,36.4,0.001,-1,-0.386619518137611,5.89072329937093,1261.40653850803,-522.141375478441,-555.785865799652
EPIC 206215704,1,EPIC 206215704 b,358,17.83,Terrestrial,2019,0.972,Earth,5.8049784,1,Earth,6371,,0.0062970566,0,Transit,22,20,22.77,-,9,30,34.2,0.001,-1,-0.290466420763156,5.84850887530883,311.106372646548,-144.444595420208,-102.530891699036
EPIC 206317286,2,EPIC 206317286 c,1025,14.005,Super Earth,2022,5.03,Earth,30.040166,2.094,Earth,13340.874,,0.04791239,0,Transit,22,30,28.22,-,7,58,20.6,0.001,-1,-0.376743863453409,5.892538441793,881.309341853326,-362.933128240821,-377.092015809655
EPIC 206317286,2,EPIC 206317286 b,1025,14.005,Terrestrial,2019,0.84,Earth,5.016648,0.96,Earth,6116.16,,0.0043805614,0,Transit,22,30,28.22,-,7,58,20.6,0.001,-1,-0.376743863453409,5.892538441793,881.309341853326,-362.933128240821,-377.092015809655
EPIC 211822797,1,EPIC 211822797 b,607,15.133,Super Earth,2016,4.35,Earth,25.97907,1.92,Earth,12232.32,0.1195,0.05804244,0.06,Transit,8,41,38.48,+,17,38,24,0.001,1,0.464257581030492,2.27608969528998,-351.84266533299,413.262703103138,271.789766318133
EPIC 211945201,1,EPIC 211945201 b,593,10.154,Neptune-like,2018,27,Earth,161.2494,0.514,Jupiter,35934.254,0.1493,0.05338809,0,Transit,9,6,17.75,+,19,24,8,0.001,1,0.436914089415914,2.38366524539821,-390.216834180413,369.345824019659,250.92525700187
EPIC 212297394,2,EPIC 212297394 b,1365,14.611,Super Earth,2019,2.79,Earth,16.662438,1.48,Earth,9429.08,,0.0062970566,0,Transit,13,48,49.49,-,17,36,35.6,0.001,-1,-0.456374510575651,3.61643056598998,-1089.7417419054,-560.20045809394,-601.550814728328
EPIC 212297394,2,EPIC 212297394 c,1365,14.611,Neptune-like,2016,5.77,Earth,34.459594,0.203,Jupiter,14191.933,,0.014236824,0,Transit,13,48,49.49,-,17,36,35.6,0.001,-1,-0.456374510575651,3.61643056598998,-1089.7417419054,-560.20045809394,-601.550814728328
EPIC 212424622,1,EPIC 212424622 b,1996,13.441,Neptune-like,2019,5.35,Earth,31.95127,2.17,Earth,13825.07,,0.0495551,0,Transit,13,29,19.54,-,14,21,34,0.001,-1,-0.338448430782567,3.53134940105786,-1741.5640223753,-715.383280301201,-662.719788623713
EPIC 212499991,1,EPIC 212499991 b,924,13.672,Super Earth,2019,3.19,Earth,19.051318,1.6,Earth,10193.6,,0.095551,0,Transit,13,29,57.3,-,12,44,5,0.001,-1,-0.401789338219528,3.53409538574767,-785.745037999247,-325.285514946873,-361.344806279693
EPIC 212587672,2,EPIC 212587672 b,1044,12.488,Super Earth,2019,2.13,Earth,12.720786,1.26,Earth,8027.46,,0.041889116,0,Transit,13,41,46.69,-,10,51,44.7,0.001,-1,-0.400313080560549,3.58568368233401,-868.200199142876,-413.079184631305,-406.853783849441
EPIC 212587672,2,EPIC 212587672 c,1044,12.488,Neptune-like,2016,5.99,Earth,35.773478,0.207,Jupiter,14471.577,,0.06351814,0,Transit,13,41,46.69,-,10,51,44.7,0.001,-1,-0.400313080560549,3.58568368233401,-868.200199142876,-413.079184631305,-406.853783849441
EPIC 212624936,2,EPIC 212624936 b,1833,13.976,Super Earth,2021,1.87,Earth,11.168014,1.2,Earth,7645.2,,0.0016427105,0,Transit,14,2,33.06,-,10,1,25.4,0.001,-1,-0.180743388454446,3.67632226649269,-1551.43418460099,-918.895847548504,-329.50173324214
EPIC 212624936,2,EPIC 212624936 c,1833,13.976,Neptune-like,2021,5.9,Earth,35.23598,0.205,Jupiter,14331.755,,0.03230664,0,Transit,14,2,33.06,-,10,1,25.4,0.001,-1,-0.180743388454446,3.67632226649269,-1551.43418460099,-918.895847548504,-329.50173324214
EPIC 212737443,2,EPIC 212737443 b,1097,14.81,Neptune-like,2019,7.2,Earth,42.99984,0.231,Jupiter,16149.441,0.098,0.037234772,0.2,Transit,13,36,53.2,-,7,19,5.3,0.001,-1,-0.205461613985816,3.56434048724369,-979.383603332185,-440.59768141947,-223.808937828347
EPIC 212737443,2,EPIC 212737443 c,1097,14.81,Neptune-like,2019,7.7,Earth,45.98594,0.24,Jupiter,16778.64,0.28,0.17960301,0.2,Transit,13,36,53.2,-,7,19,5.3,0.001,-1,-0.205461613985816,3.56434048724369,-979.383603332185,-440.59768141947,-223.808937828347
EPIC 220492298,1,EPIC 220492298 b,2037,13.991,Terrestrial,2021,0.937,Earth,5.5959514,0.99,Earth,6307.29,,0.0021902807,0,Transit,1,7,2.74,+,6,35,19.7,0.001,1,0.258868689096842,0.292541908131986,1885.46704415457,567.870921503155,521.445722888013
EPIC 220554210,1,EPIC 220554210 c,1619,14.21,Super Earth,2019,3.19,Earth,19.051318,1.6,Earth,10193.6,,0.0019164955,0,Transit,0,53,43.68,+,7,59,43.1,0.001,1,0.38274343275714,0.234432625127878,1460.7736047812,348.867629183482,604.642748143418
EPIC 220674823,2,EPIC 220674823 c,798,12.101,Neptune-like,2016,5.8,Earth,34.63876,2.2,Earth,14016.2,0.1091,0.036413416,0.18,Transit,0,52,19.14,+,10,47,40.9,0.001,1,0.382583444242374,0.228284702837728,721.100699684857,167.536752132613,297.908069039535
EPIC 220674823,2,EPIC 220674823 b,798,12.101,Super Earth,2016,7.72,Earth,46.105384,1.6,Earth,10193.6,0.01312,0.0016427105,0,Transit,0,52,19.14,+,10,47,40.9,0.001,1,0.382583444242374,0.228284702837728,721.100699684857,167.536752132613,297.908069039535
EPIC 228836835,1,EPIC 228836835 b,490,16.77,Super Earth,2021,1.37,Earth,8.181914,1.1,Earth,7008.1,,0.0019164955,0,Transit,12,38,18.08,-,5,14,40.8,0.001,-1,-0.151320046147908,3.30871374723242,-477.651949991226,-80.5772767001796,-73.8641804202962
EPIC 246851721,1,EPIC 246851721 b,1216,11.237,Gas Giant,2018,3,Jupiter,5694.39,1.051,Jupiter,73476.461,0.07229,0.016974675,0,Transit,5,15,40.75,+,16,16,43.5,0.001,1,0.352229259668106,1.37741020957132,219.34706497256,1120.0691748407,419.509128219642
EPIC 248847494,1,EPIC 248847494 b,1800,12.353,Gas Giant,2018,13,Jupiter,24675.69,1.11,Jupiter,77601.21,4.5,10,0,Transit,10,37,33.42,+,11,50,33.8,0.001,1,0.412610379581893,2.78186720478437,-1543.39612027801,580.454974332825,721.803601184601
EPIC 249893012,3,EPIC 249893012 b,1048,11.429,Super Earth,2020,8.75,Earth,52.25675,1.95,Earth,12423.45,0.047,0.009856262,0.06,Transit,15,12,59.56,-,16,43,28.1,0.001,-1,-0.46891906457436,3.9836820199741,-622.539144730321,-697.451259010415,-473.614563314123
EPIC 249893012,3,EPIC 249893012 c,1048,11.429,Neptune-like,2020,14.67,Earth,87.612174,0.327,Jupiter,22860.897,0.13,0.042710472,0.07,Transit,15,12,59.56,-,16,43,28.1,0.001,-1,-0.46891906457436,3.9836820199741,-622.539144730321,-697.451259010415,-473.614563314123
EPIC 249893012,3,EPIC 249893012 d,1048,11.429,Neptune-like,2020,10.18,Earth,60.796996,0.352,Jupiter,24608.672,0.22,0.097741276,0.15,Transit,15,12,59.56,-,16,43,28.1,0.001,-1,-0.46891906457436,3.9836820199741,-622.539144730321,-697.451259010415,-473.614563314123
Epsilon Coronae Borealis,1,Epsilon Coronae Borealis b,228,4.12577,Gas Giant,2012,6.7,Jupiter,12717.471,1.13,Jupiter,78999.43,1.3,1.1441479,0.11,Radial Velocity,15,57,35.25,+,26,52,40.3,0.001,1,0.683609106980096,4.1782636877353,-89.9905352122273,-152.146745027391,144.003720610917
Epsilon Eridani,1,Epsilon Eridani b,10,3.71548,Gas Giant,2000,0.66,Jupiter,1252.7658,1.25,Jupiter,87388.75,3.53,7.3,0.07,Radial Velocity,3,32,55.84,-,9,27,29.7,0.001,-1,-0.27704920213845,0.929085302949968,5.75741651198283,7.70525238636241,-2.7351856920516
Epsilon Indi A,1,Epsilon Indi A b,12,4.69,Gas Giant,2019,3.25,Jupiter,6168.9225,1.17,Jupiter,81795.87,11.55,45.2,0.26,Radial Velocity,,,,,,,,,,,,,,
Epsilon Tauri,1,Epsilon Tauri b,155,3.523,Gas Giant,2006,7.6,Jupiter,14425.788,1.13,Jupiter,78999.43,1.93,1.6,0.15,Radial Velocity,4,28,37,+,19,10,49.5,0.001,1,0.378845530761019,1.17206131476636,55.9120268325535,132.712179615064,57.3264566957945
FU Tauri,1,FU Tauri b,435,,Gas Giant,2008,16,Jupiter,30370.08,1.09,Jupiter,76202.99,800,101250.8,0,Direct Imaging,4,23,35.39,+,25,3,2.7,0.001,1,0.449618631929389,1.15012761661244,159.986108118086,357.61086325044,189.060613810764
G 264-012,2,G 264-012 c,52,13.078,Super Earth,2021,3.75,Earth,22.39575,1.76,Earth,11212.96,0.0525,0.022176592,0,Radial Velocity,21,46,40.24,+,66,48,10.6,0.001,1,1.36212767030854,5.70142634314066,9.00014198877162,-5.91926147682049,50.8719941397129
